Date,Host Country,Refugees In,Refugees Out,Internally Displaced Persons (IDPs),Source
2024-02-29,Poland,850,222,5435,Simulated
2024-02-29,Germany,206,99,6061,Simulated
2024-02-29,Romania,771,26,9618,Simulated
2024-02-29,Moldova,923,368,6590,Simulated
2024-03-01,Poland,319,388,9906,Simulated
2024-03-01,Germany,368,495,2733,Simulated
2024-03-01,Romania,139,61,4956,Simulated
2024-03-01,Moldova,798,231,2420,Simulated
2024-03-02,Poland,817,271,3415,Simulated
2024-03-02,Germany,329,29,9929,Simulated
2024-03-02,Romania,117,461,9359,Simulated
2024-03-02,Moldova,978,180,384,Simulated
2024-03-03,Poland,232,395,6906,Simulated
2024-03-03,Germany,699,175,8651,Simulated
2024-03-03,Romania,804,188,995,Simulated
2024-03-03,Moldova,526,143,4109,Simulated
2024-03-04,Poland,897,309,4984,Simulated
2024-03-04,Germany,480,87,8326,Simulated
2024-03-04,Romania,528,492,3141,Simulated
2024-03-04,Moldova,158,8,2024,Simulated
2024-03-05,Poland,531,212,719,Simulated
2024-03-05,Germany,689,239,3240,Simulated
2024-03-05,Romania,929,475,5163,Simulated
2024-03-05,Moldova,764,115,6976,Simulated
2024-03-06,Poland,649,414,6021,Simulated
2024-03-06,Germany,255,349,2089,Simulated
2024-03-06,Romania,994,160,8260,Simulated
2024-03-06,Moldova,521,386,6057,Simulated
2024-03-07,Poland,367,384,395,Simulated
2024-03-07,Germany,498,309,4781,Simulated
2024-03-07,Romania,173,379,1993,Simulated
2024-03-07,Moldova,517,92,5660,Simulated
2024-03-08,Poland,340,377,3927,Simulated
2024-03-08,Germany,548,399,7687,Simulated
2024-03-08,Romania,966,235,8050,Simulated
2024-03-08,Moldova,814,143,2611,Simulated
2024-03-09,Poland,147,461,5019,Simulated
2024-03-09,Germany,536,176,4242,Simulated
2024-03-09,Romania,254,326,9975,Simulated
2024-03-09,Moldova,164,245,5800,Simulated
2024-03-10,Poland,899,391,1140,Simulated
2024-03-10,Germany,685,128,755,Simulated
2024-03-10,Romania,913,194,3712,Simulated
2024-03-10,Moldova,455,350,129,Simulated
2024-03-11,Poland,972,142,7082,Simulated
2024-03-11,Germany,163,22,9380,Simulated
2024-03-11,Romania,138,124,3081,Simulated
2024-03-11,Moldova,700,340,7412,Simulated
2024-03-12,Poland,888,186,6941,Simulated
2024-03-12,Germany,169,455,729,Simulated
2024-03-12,Romania,955,103,2382,Simulated
2024-03-12,Moldova,263,123,7568,Simulated
2024-03-13,Poland,286,316,7037,Simulated
2024-03-13,Germany,592,116,8937,Simulated
2024-03-13,Romania,520,186,4986,Simulated
2024-03-13,Moldova,718,196,7092,Simulated
2024-03-14,Poland,443,480,2045,Simulated
2024-03-14,Germany,682,391,6871,Simulated
2024-03-14,Romania,627,419,3127,Simulated
2024-03-14,Moldova,725,436,8048,Simulated
2024-03-15,Poland,990,410,8490,Simulated
2024-03-15,Germany,889,351,4693,Simulated
2024-03-15,Romania,567,444,5048,Simulated
2024-03-15,Moldova,204,171,1758,Simulated
2024-03-16,Poland,557,386,2921,Simulated
2024-03-16,Germany,741,362,316,Simulated
2024-03-16,Romania,339,176,1757,Simulated
2024-03-16,Moldova,972,342,7166,Simulated
2024-03-17,Poland,304,95,4141,Simulated
2024-03-17,Germany,534,15,7570,Simulated
2024-03-17,Romania,794,246,7003,Simulated
2024-03-17,Moldova,880,475,8988,Simulated
2024-03-18,Poland,863,381,8383,Simulated
2024-03-18,Germany,714,291,5120,Simulated
2024-03-18,Romania,923,70,6405,Simulated
2024-03-18,Moldova,247,237,7179,Simulated
2024-03-19,Poland,400,374,1043,Simulated
2024-03-19,Germany,642,171,8183,Simulated
2024-03-19,Romania,999,255,584,Simulated
2024-03-19,Moldova,237,356,4339,Simulated
2024-03-20,Poland,550,142,1713,Simulated
2024-03-20,Germany,505,246,2532,Simulated
2024-03-20,Romania,778,25,8016,Simulated
2024-03-20,Moldova,599,235,7930,Simulated
2024-03-21,Poland,916,452,9329,Simulated
2024-03-21,Germany,997,164,9754,Simulated
2024-03-21,Romania,464,104,4300,Simulated
2024-03-21,Moldova,872,203,4235,Simulated
2024-03-22,Poland,644,25,4510,Simulated
2024-03-22,Germany,295,9,1761,Simulated
2024-03-22,Romania,664,439,9252,Simulated
2024-03-22,Moldova,566,463,7250,Simulated
2024-03-23,Poland,482,426,1411,Simulated
2024-03-23,Germany,872,398,5907,Simulated
2024-03-23,Romania,986,492,2762,Simulated
2024-03-23,Moldova,649,366,7341,Simulated
2024-03-24,Poland,650,445,749,Simulated
2024-03-24,Germany,344,55,3257,Simulated
2024-03-24,Romania,869,447,5232,Simulated
2024-03-24,Moldova,250,448,7082,Simulated
2024-03-25,Poland,771,208,8271,Simulated
2024-03-25,Germany,788,265,6281,Simulated
2024-03-25,Romania,138,417,4883,Simulated
2024-03-25,Moldova,632,364,2389,Simulated
2024-03-26,Poland,130,424,8628,Simulated
2024-03-26,Germany,850,283,6258,Simulated
2024-03-26,Romania,607,206,3927,Simulated
2024-03-26,Moldova,329,427,7948,Simulated
2024-03-27,Poland,702,346,4401,Simulated
2024-03-27,Germany,801,30,3541,Simulated
2024-03-27,Romania,103,40,8580,Simulated
2024-03-27,Moldova,580,16,4727,Simulated
2024-03-28,Poland,462,320,9589,Simulated
2024-03-28,Germany,769,16,4253,Simulated
2024-03-28,Romania,470,360,3629,Simulated
2024-03-28,Moldova,608,360,6995,Simulated
2024-03-29,Poland,861,497,3813,Simulated
2024-03-29,Germany,589,470,1854,Simulated
2024-03-29,Romania,751,201,3641,Simulated
2024-03-29,Moldova,398,0,5835,Simulated
2024-03-30,Poland,875,381,2123,Simulated
2024-03-30,Germany,588,404,1040,Simulated
2024-03-30,Romania,860,270,7858,Simulated
2024-03-30,Moldova,111,320,7830,Simulated
2024-03-31,Poland,591,9,767,Simulated
2024-03-31,Germany,574,257,4723,Simulated
2024-03-31,Romania,894,241,7059,Simulated
2024-03-31,Moldova,262,197,6421,Simulated
2024-04-01,Poland,920,373,815,Simulated
2024-04-01,Germany,253,315,6887,Simulated
2024-04-01,Romania,128,195,8257,Simulated
2024-04-01,Moldova,141,121,3789,Simulated
2024-04-02,Poland,205,197,3997,Simulated
2024-04-02,Germany,166,254,7307,Simulated
2024-04-02,Romania,444,142,3121,Simulated
2024-04-02,Moldova,517,368,4153,Simulated
2024-04-03,Poland,715,366,2517,Simulated
2024-04-03,Germany,148,422,3533,Simulated
2024-04-03,Romania,755,83,2155,Simulated
2024-04-03,Moldova,388,215,4072,Simulated
2024-04-04,Poland,929,404,4986,Simulated
2024-04-04,Germany,311,83,5104,Simulated
2024-04-04,Romania,184,156,1868,Simulated
2024-04-04,Moldova,441,17,2528,Simulated
2024-04-05,Poland,847,86,2356,Simulated
2024-04-05,Germany,967,62,5077,Simulated
2024-04-05,Romania,102,254,6803,Simulated
2024-04-05,Moldova,511,454,3231,Simulated
2024-04-06,Poland,137,28,6983,Simulated
2024-04-06,Germany,791,437,3027,Simulated
2024-04-06,Romania,729,391,5187,Simulated
2024-04-06,Moldova,217,183,9666,Simulated
2024-04-07,Poland,941,381,8529,Simulated
2024-04-07,Germany,204,118,2394,Simulated
2024-04-07,Romania,225,410,2564,Simulated
2024-04-07,Moldova,471,174,8994,Simulated
2024-04-08,Poland,399,177,3100,Simulated
2024-04-08,Germany,409,487,7578,Simulated
2024-04-08,Romania,604,106,1393,Simulated
2024-04-08,Moldova,963,16,1447,Simulated
2024-04-09,Poland,304,198,659,Simulated
2024-04-09,Germany,380,429,6237,Simulated
2024-04-09,Romania,373,486,9645,Simulated
2024-04-09,Moldova,611,234,5227,Simulated
2024-04-10,Poland,105,421,1750,Simulated
2024-04-10,Germany,155,188,3287,Simulated
2024-04-10,Romania,739,123,9479,Simulated
2024-04-10,Moldova,741,3,6644,Simulated
2024-04-11,Poland,265,357,9336,Simulated
2024-04-11,Germany,211,20,4664,Simulated
2024-04-11,Romania,447,0,8900,Simulated
2024-04-11,Moldova,550,207,8650,Simulated
2024-04-12,Poland,343,222,8245,Simulated
2024-04-12,Germany,857,284,6737,Simulated
2024-04-12,Romania,255,7,4234,Simulated
2024-04-12,Moldova,277,228,6675,Simulated
2024-04-13,Poland,855,333,6518,Simulated
2024-04-13,Germany,755,252,3285,Simulated
2024-04-13,Romania,655,72,6366,Simulated
2024-04-13,Moldova,747,106,9771,Simulated
2024-04-14,Poland,583,387,7445,Simulated
2024-04-14,Germany,150,219,2201,Simulated
2024-04-14,Romania,100,493,9060,Simulated
2024-04-14,Moldova,480,484,8638,Simulated
2024-04-15,Poland,802,99,4936,Simulated
2024-04-15,Germany,908,258,2439,Simulated
2024-04-15,Romania,559,12,814,Simulated
2024-04-15,Moldova,871,482,166,Simulated
2024-04-16,Poland,137,323,7626,Simulated
2024-04-16,Germany,248,133,5014,Simulated
2024-04-16,Romania,669,90,3832,Simulated
2024-04-16,Moldova,807,240,3669,Simulated
2024-04-17,Poland,221,57,4254,Simulated
2024-04-17,Germany,381,99,2929,Simulated
2024-04-17,Romania,161,257,2674,Simulated
2024-04-17,Moldova,695,167,3784,Simulated
2024-04-18,Poland,802,56,3735,Simulated
2024-04-18,Germany,937,445,146,Simulated
2024-04-18,Romania,227,468,7893,Simulated
2024-04-18,Moldova,200,257,2647,Simulated
2024-04-19,Poland,625,485,8802,Simulated
2024-04-19,Germany,180,192,6981,Simulated
2024-04-19,Romania,911,373,9975,Simulated
2024-04-19,Moldova,583,130,4175,Simulated
2024-04-20,Poland,425,49,9274,Simulated
2024-04-20,Germany,858,170,1151,Simulated
2024-04-20,Romania,788,138,478,Simulated
2024-04-20,Moldova,667,320,4042,Simulated
2024-04-21,Poland,787,441,8808,Simulated
2024-04-21,Germany,680,280,1931,Simulated
2024-04-21,Romania,849,334,4760,Simulated
2024-04-21,Moldova,676,459,2272,Simulated
2024-04-22,Poland,886,187,7077,Simulated
2024-04-22,Germany,359,358,5752,Simulated
2024-04-22,Romania,901,479,3628,Simulated
2024-04-22,Moldova,952,425,2176,Simulated
2024-04-23,Poland,565,40,5458,Simulated
2024-04-23,Germany,384,367,7221,Simulated
2024-04-23,Romania,608,303,4722,Simulated
2024-04-23,Moldova,694,87,8169,Simulated
2024-04-24,Poland,107,155,833,Simulated
2024-04-24,Germany,123,80,4367,Simulated
2024-04-24,Romania,935,129,3494,Simulated
2024-04-24,Moldova,558,21,8989,Simulated
2024-04-25,Poland,749,215,6395,Simulated
2024-04-25,Germany,733,183,741,Simulated
2024-04-25,Romania,327,271,1817,Simulated
2024-04-25,Moldova,737,401,9208,Simulated
2024-04-26,Poland,946,348,1521,Simulated
2024-04-26,Germany,976,475,7018,Simulated
2024-04-26,Romania,599,369,2211,Simulated
2024-04-26,Moldova,896,439,1708,Simulated
2024-04-27,Poland,481,449,6639,Simulated
2024-04-27,Germany,839,276,4457,Simulated
2024-04-27,Romania,755,281,2433,Simulated
2024-04-27,Moldova,413,129,2433,Simulated
2024-04-28,Poland,159,405,1170,Simulated
2024-04-28,Germany,892,216,9323,Simulated
2024-04-28,Romania,276,455,1808,Simulated
2024-04-28,Moldova,588,304,5529,Simulated
2024-04-29,Poland,798,100,8880,Simulated
2024-04-29,Germany,650,294,3697,Simulated
2024-04-29,Romania,616,429,5070,Simulated
2024-04-29,Moldova,388,369,5742,Simulated
2024-04-30,Poland,214,182,8523,Simulated
2024-04-30,Germany,688,226,1443,Simulated
2024-04-30,Romania,908,326,9846,Simulated
2024-04-30,Moldova,207,34,6370,Simulated
2024-05-01,Poland,991,43,3165,Simulated
2024-05-01,Germany,756,374,5290,Simulated
2024-05-01,Romania,501,366,9269,Simulated
2024-05-01,Moldova,644,73,4958,Simulated
2024-05-02,Poland,293,369,9398,Simulated
2024-05-02,Germany,417,74,604,Simulated
2024-05-02,Romania,771,241,8249,Simulated
2024-05-02,Moldova,922,336,5584,Simulated
2024-05-03,Poland,133,174,2472,Simulated
2024-05-03,Germany,388,452,8880,Simulated
2024-05-03,Romania,216,367,6441,Simulated
2024-05-03,Moldova,409,105,6763,Simulated
2024-05-04,Poland,393,149,9056,Simulated
2024-05-04,Germany,976,259,3020,Simulated
2024-05-04,Romania,491,183,7854,Simulated
2024-05-04,Moldova,798,395,1632,Simulated
2024-05-05,Poland,414,412,5355,Simulated
2024-05-05,Germany,516,109,939,Simulated
2024-05-05,Romania,904,493,8966,Simulated
2024-05-05,Moldova,700,45,4125,Simulated
2024-05-06,Poland,694,456,746,Simulated
2024-05-06,Germany,256,121,2629,Simulated
2024-05-06,Romania,294,400,441,Simulated
2024-05-06,Moldova,849,151,4959,Simulated
2024-05-07,Poland,896,37,5168,Simulated
2024-05-07,Germany,676,77,9569,Simulated
2024-05-07,Romania,848,483,1323,Simulated
2024-05-07,Moldova,156,132,161,Simulated
2024-05-08,Poland,737,54,2695,Simulated
2024-05-08,Germany,407,118,7124,Simulated
2024-05-08,Romania,987,23,8640,Simulated
2024-05-08,Moldova,165,361,514,Simulated
2024-05-09,Poland,852,294,802,Simulated
2024-05-09,Germany,938,358,8562,Simulated
2024-05-09,Romania,907,75,9574,Simulated
2024-05-09,Moldova,800,462,8521,Simulated
2024-05-10,Poland,747,190,5038,Simulated
2024-05-10,Germany,239,391,2346,Simulated
2024-05-10,Romania,183,193,2943,Simulated
2024-05-10,Moldova,500,282,2423,Simulated
2024-05-11,Poland,192,190,6110,Simulated
2024-05-11,Germany,301,471,3299,Simulated
2024-05-11,Romania,564,7,8833,Simulated
2024-05-11,Moldova,444,39,9940,Simulated
2024-05-12,Poland,663,288,7961,Simulated
2024-05-12,Germany,948,206,6997,Simulated
2024-05-12,Romania,681,250,1337,Simulated
2024-05-12,Moldova,675,120,6074,Simulated
2024-05-13,Poland,101,151,316,Simulated
2024-05-13,Germany,419,8,4416,Simulated
2024-05-13,Romania,170,128,5397,Simulated
2024-05-13,Moldova,519,394,4542,Simulated
2024-05-14,Poland,927,320,4588,Simulated
2024-05-14,Germany,875,130,3235,Simulated
2024-05-14,Romania,507,445,8145,Simulated
2024-05-14,Moldova,950,342,7606,Simulated
2024-05-15,Poland,733,152,8011,Simulated
2024-05-15,Germany,225,363,9914,Simulated
2024-05-15,Romania,274,444,7445,Simulated
2024-05-15,Moldova,628,144,7011,Simulated
2024-05-16,Poland,433,143,3824,Simulated
2024-05-16,Germany,872,192,5252,Simulated
2024-05-16,Romania,623,192,4846,Simulated
2024-05-16,Moldova,593,467,906,Simulated
2024-05-17,Poland,520,234,3729,Simulated
2024-05-17,Germany,923,309,4649,Simulated
2024-05-17,Romania,754,134,5150,Simulated
2024-05-17,Moldova,488,252,9082,Simulated
2024-05-18,Poland,513,476,179,Simulated
2024-05-18,Germany,960,186,6250,Simulated
2024-05-18,Romania,1000,6,253,Simulated
2024-05-18,Moldova,474,128,6753,Simulated
2024-05-19,Poland,767,473,2149,Simulated
2024-05-19,Germany,414,52,9885,Simulated
2024-05-19,Romania,984,337,3436,Simulated
2024-05-19,Moldova,583,392,4066,Simulated
2024-05-20,Poland,207,81,5917,Simulated
2024-05-20,Germany,429,401,5399,Simulated
2024-05-20,Romania,790,33,870,Simulated
2024-05-20,Moldova,806,478,5499,Simulated
2024-05-21,Poland,933,105,9210,Simulated
2024-05-21,Germany,296,120,8210,Simulated
2024-05-21,Romania,913,442,6414,Simulated
2024-05-21,Moldova,978,2,2032,Simulated
2024-05-22,Poland,508,166,1902,Simulated
2024-05-22,Germany,417,258,8453,Simulated
2024-05-22,Romania,629,122,5243,Simulated
2024-05-22,Moldova,655,58,4316,Simulated
2024-05-23,Poland,530,88,3487,Simulated
2024-05-23,Germany,260,463,8092,Simulated
2024-05-23,Romania,760,429,5532,Simulated
2024-05-23,Moldova,521,495,6590,Simulated
2024-05-24,Poland,197,74,6650,Simulated
2024-05-24,Germany,805,268,3497,Simulated
2024-05-24,Romania,727,217,4104,Simulated
2024-05-24,Moldova,759,429,4969,Simulated
2024-05-25,Poland,260,240,1416,Simulated
2024-05-25,Germany,287,480,7405,Simulated
2024-05-25,Romania,335,7,2767,Simulated
2024-05-25,Moldova,973,53,1800,Simulated
2024-05-26,Poland,887,441,7353,Simulated
2024-05-26,Germany,708,464,1535,Simulated
2024-05-26,Romania,779,397,8463,Simulated
2024-05-26,Moldova,220,279,7549,Simulated
2024-05-27,Poland,402,202,615,Simulated
2024-05-27,Germany,429,389,2173,Simulated
2024-05-27,Romania,108,369,7947,Simulated
2024-05-27,Moldova,203,50,1084,Simulated
2024-05-28,Poland,581,173,5033,Simulated
2024-05-28,Germany,505,174,4816,Simulated
2024-05-28,Romania,132,181,3600,Simulated
2024-05-28,Moldova,448,328,3025,Simulated
2024-05-29,Poland,509,435,2748,Simulated
2024-05-29,Germany,545,345,2358,Simulated
2024-05-29,Romania,816,368,5053,Simulated
2024-05-29,Moldova,822,158,1254,Simulated
2024-05-30,Poland,210,22,1627,Simulated
2024-05-30,Germany,503,139,5716,Simulated
2024-05-30,Romania,952,70,9217,Simulated
2024-05-30,Moldova,376,346,9393,Simulated
2024-05-31,Poland,680,29,313,Simulated
2024-05-31,Germany,693,25,4447,Simulated
2024-05-31,Romania,351,119,6859,Simulated
2024-05-31,Moldova,711,167,6392,Simulated
2024-06-01,Poland,192,190,7943,Simulated
2024-06-01,Germany,543,371,8958,Simulated
2024-06-01,Romania,945,274,4122,Simulated
2024-06-01,Moldova,866,76,7942,Simulated
2024-06-02,Poland,852,230,6825,Simulated
2024-06-02,Germany,362,248,8947,Simulated
2024-06-02,Romania,697,365,1633,Simulated
2024-06-02,Moldova,954,27,3101,Simulated
2024-06-03,Poland,743,288,7845,Simulated
2024-06-03,Germany,865,430,3575,Simulated
2024-06-03,Romania,715,73,5311,Simulated
2024-06-03,Moldova,304,158,6280,Simulated
2024-06-04,Poland,637,251,3,Simulated
2024-06-04,Germany,579,268,8695,Simulated
2024-06-04,Romania,331,44,9180,Simulated
2024-06-04,Moldova,211,428,9477,Simulated
2024-06-05,Poland,819,175,5951,Simulated
2024-06-05,Germany,852,324,2984,Simulated
2024-06-05,Romania,527,321,5859,Simulated
2024-06-05,Moldova,783,273,9967,Simulated
2024-06-06,Poland,721,47,8411,Simulated
2024-06-06,Germany,560,282,7420,Simulated
2024-06-06,Romania,195,378,5764,Simulated
2024-06-06,Moldova,977,179,990,Simulated
2024-06-07,Poland,873,403,185,Simulated
2024-06-07,Germany,366,278,1764,Simulated
2024-06-07,Romania,729,273,5008,Simulated
2024-06-07,Moldova,736,165,7993,Simulated
2024-06-08,Poland,141,287,6031,Simulated
2024-06-08,Germany,458,223,2325,Simulated
2024-06-08,Romania,811,114,7024,Simulated
2024-06-08,Moldova,557,455,3866,Simulated
2024-06-09,Poland,607,296,3275,Simulated
2024-06-09,Germany,644,211,1210,Simulated
2024-06-09,Romania,388,353,257,Simulated
2024-06-09,Moldova,437,459,9628,Simulated
2024-06-10,Poland,255,439,1995,Simulated
2024-06-10,Germany,513,348,3421,Simulated
2024-06-10,Romania,159,69,1885,Simulated
2024-06-10,Moldova,347,8,9262,Simulated
2024-06-11,Poland,621,418,6962,Simulated
2024-06-11,Germany,552,174,7827,Simulated
2024-06-11,Romania,392,76,1019,Simulated
2024-06-11,Moldova,501,445,4555,Simulated
2024-06-12,Poland,406,363,5152,Simulated
2024-06-12,Germany,359,304,7838,Simulated
2024-06-12,Romania,579,296,6579,Simulated
2024-06-12,Moldova,578,178,8379,Simulated
2024-06-13,Poland,862,144,7708,Simulated
2024-06-13,Germany,768,281,1975,Simulated
2024-06-13,Romania,582,242,9510,Simulated
2024-06-13,Moldova,157,240,7039,Simulated
2024-06-14,Poland,169,352,1849,Simulated
2024-06-14,Germany,981,19,6640,Simulated
2024-06-14,Romania,212,42,9271,Simulated
2024-06-14,Moldova,568,133,9037,Simulated
2024-06-15,Poland,723,200,5252,Simulated
2024-06-15,Germany,346,471,1304,Simulated
2024-06-15,Romania,239,232,2592,Simulated
2024-06-15,Moldova,638,208,3290,Simulated
2024-06-16,Poland,583,198,3608,Simulated
2024-06-16,Germany,991,74,8194,Simulated
2024-06-16,Romania,169,161,7850,Simulated
2024-06-16,Moldova,866,278,1079,Simulated
2024-06-17,Poland,613,153,4640,Simulated
2024-06-17,Germany,769,13,2593,Simulated
2024-06-17,Romania,790,458,6202,Simulated
2024-06-17,Moldova,864,36,2009,Simulated
2024-06-18,Poland,871,419,8081,Simulated
2024-06-18,Germany,254,339,6028,Simulated
2024-06-18,Romania,467,47,8579,Simulated
2024-06-18,Moldova,837,263,6105,Simulated
2024-06-19,Poland,410,55,1614,Simulated
2024-06-19,Germany,228,29,5991,Simulated
2024-06-19,Romania,537,143,9379,Simulated
2024-06-19,Moldova,833,332,3194,Simulated
2024-06-20,Poland,584,449,348,Simulated
2024-06-20,Germany,879,418,4606,Simulated
2024-06-20,Romania,551,495,7286,Simulated
2024-06-20,Moldova,993,35,8848,Simulated
2024-06-21,Poland,495,10,9872,Simulated
2024-06-21,Germany,237,117,547,Simulated
2024-06-21,Romania,640,259,8648,Simulated
2024-06-21,Moldova,474,451,5109,Simulated
2024-06-22,Poland,403,323,5982,Simulated
2024-06-22,Germany,995,186,1683,Simulated
2024-06-22,Romania,351,349,3631,Simulated
